MetaTest/Average/EpisodeMeanInPlaceReward,TotalEnvSteps,MetaTest/push-v2/TerminationRate,MetaTest/Average/EpisodeMeanGraspReward,Average/MinReward,MetaTest/Average/EpisodeMeanMinGraspReward,push-v2/EpisodeMeanMaxInPlaceReward,push-v2/EpisodeMeanMinInPlaceReward,push-v2/EpisodeMeanInPlaceReward,MetaTest/push-v2/MinReturn,MetaTest/Average/MinReward,MetaTest/Average/NearObject,MetaTest/push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/MinReward,Average/MaxReturn,Average/AverageReturn,MetaTest/push-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/Iteration,MetaTest/push-v2/StdReturn,push-v2/AverageReturn,Average/SuccessRate,push-v2/MaxReward,MetaTest/Average/AverageReturn,MetaTest/push-v2/GraspSuccessRate,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,Average/MaxReward,MetaTest/push-v2/Iteration,push-v2/AverageDiscountedReturn,MetaTest/push-v2/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/push-v2/NearObject,MetaTest/Average/NumEpisodes,MetaTest/Average/GraspSuccessRate,MetaTest/Average/EpisodeMeanMaxGraspReward,Average/EpisodeMeanGraspReward,MetaTest/Average/AverageDiscountedReturn,Average/EpisodeMeanInPlaceReward,MetaTest/push-v2/SuccessRate,push-v2/TerminationRate,MetaTest/Average/TerminationRate,Average/EpisodeMeanMaxInPlaceReward,policy/KL,MetaTest/push-v2/EpisodeMeanMinGraspReward,push-v2/NumEpisodes,policy/KLBefore,Average/Iteration,MetaTest/push-v2/MaxReturn,push-v2/EpisodeMeanMaxGraspReward,Average/MinReturn,policy/Entropy,MetaTest/push-v2/EpisodeMeanInPlaceReward,push-v2/MinReturn,push-v2/SuccessRate,policy/LossAfter,LinearFeatureBaseline/ExplainedVariance,MetaTest/push-v2/AverageDiscountedReturn,push-v2/EpisodeMeanGraspReward,Average/StdReturn,MetaTest/push-v2/AverageReturn,Average/NumEpisodes,MetaTest/push-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/MaxReward,Average/AverageDiscountedReturn,push-v2/GraspSuccessRate,Average/TerminationRate,Average/EpisodeMeanMaxGraspReward,MetaTest/Average/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/EpisodeMeanGraspReward,push-v2/MinReward,push-v2/NearObject,Average/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/MaxReward,push-v2/StdReturn,Average/GraspSuccessRate,policy/LossBefore,push-v2/Iteration,policy/dLoss,push-v2/MaxReturn,Average/EpisodeMeanMinGraspReward,MetaTest/Average/MinReturn,Average/NearObject,push-v2/EpisodeMeanMinGraspReward
,14600000,,,3.8226343489477325e-11,,0.9218400607526506,0.14625676728145393,0.725729599241047,,,,,,,1592.2960523870734,845.374297437622,,,,845.374297437622,0.63,5.363177462150399,,,,,5.363177462150399,,101.45868971352724,,,,,,,0.37980057933735145,,0.725729599241047,,0.0,,0.9218400607526506,0.014029841,,100,0.0,291,,0.7991989675536246,1.172677678623036,0.9497814,,1.172677678623036,0.63,-1.1289192,0.6631731873009459,,0.37980057933735145,457.561070798257,,100,,,101.45868971352724,0.76,0.0,0.7991989675536246,,,3.8226343489477325e-11,0.91,0.14625676728145393,,457.561070798257,0.76,-0.006442344,291,1.1224769,1592.2960523870734,0.004897194985759478,,0.91,0.004897194985759478
,14650000,,,2.2825505797692917e-12,,0.8869488430687085,0.14755125771741148,0.6526600571052659,,,,,,,1811.7030719435188,840.9031832865135,,,,840.9031832865135,0.51,6.716320733074541,,,,,6.716320733074541,,110.00332041184294,,,,,,,0.3502941660363848,,0.6526600571052659,,0.0,,0.8869488430687085,0.012671721,,100,0.0,292,,0.7776795234806325,0.9560655085802446,0.94825,,0.9560655085802446,0.51,-1.2372231,0.7107825332832122,,0.3502941660363848,486.184736032804,,100,,,110.00332041184294,0.7,0.0,0.7776795234806325,,,2.2825505797692917e-12,0.92,0.14755125771741148,,486.184736032804,0.7,-0.0011040625,292,1.236119,1811.7030719435188,0.005102397279079561,,0.92,0.005102397279079561
,14700000,,,9.995239780147195e-11,,0.8540915469092301,0.13126787873504875,0.6383417719597945,,,,,,,1663.7129062516244,733.0682602498514,,,,733.0682602498514,0.54,6.159752626159126,,,,,6.159752626159126,,97.82844241147595,,,,,,,0.3608798837834257,,0.6383417719597945,,0.0,,0.8540915469092301,0.013652773,,100,0.0,293,,0.7723792549856405,1.5466450057319054,0.93582344,,1.5466450057319054,0.54,-1.2230424,0.6988744284497174,,0.3608798837834257,502.46085341032386,,100,,,97.82844241147595,0.68,0.0,0.7723792549856405,,,9.995239780147195e-11,0.89,0.13126787873504875,,502.46085341032386,0.68,-0.0010132813,293,1.2220291,1663.7129062516244,0.0052885768899363595,,0.89,0.0052885768899363595
,14750000,,,1.2400031267704871e-11,,0.920315884230819,0.1461903169536843,0.7037817091793809,,,,,,,1676.1631686756696,883.0993628253591,,,,883.0993628253591,0.63,6.178955481344823,,,,,6.178955481344823,,111.5669373575334,,,,,,,0.34035885738826616,,0.7037817091793809,,0.0,,0.920315884230819,0.013854668,,100,0.0,294,,0.8260632343906658,1.740370995250872,0.9101553,,1.740370995250872,0.63,-1.2604175,0.6859282582718834,,0.34035885738826616,475.5513320417396,,100,,,111.5669373575334,0.7,0.0,0.8260632343906658,,,1.2400031267704871e-11,0.93,0.1461903169536843,,475.5513320417396,0.7,-5.75e-05,294,1.26036,1676.1631686756696,0.003776163272003724,,0.93,0.003776163272003724
,14800000,,,2.1644327257744784e-10,,0.9363375276806326,0.14566675435872542,0.7289010621832906,,,,,,,1618.028032743162,907.9129255947227,,,,907.9129255947227,0.67,5.785349775952505,,,,,5.785349775952505,,112.2923692419768,,,,,,,0.35821100042537396,,0.7289010621832906,,0.0,,0.9363375276806326,0.013744906,,100,0.0,295,,0.8403663730481752,2.0089090578969313,0.8914757,,2.0089090578969313,0.67,-1.18351,0.6830249072021165,,0.35821100042537396,464.26901531613186,,100,,,112.2923692419768,0.72,0.0,0.8403663730481752,,,2.1644327257744784e-10,0.88,0.14566675435872542,,464.26901531613186,0.72,0.0018925,295,1.1854024,1618.028032743162,0.00454013695831909,,0.88,0.00454013695831909
,14850000,,,1.235357507197563e-08,,0.923011485223428,0.1402131133982839,0.7498485432885436,,,,,,,1629.4346191377492,926.5075026551293,,,,926.5075026551293,0.7,5.0009654727118225,,,,,5.0009654727118225,,112.95470862578397,,,,,,,0.35879552605806064,,0.7498485432885436,,0.0,,0.923011485223428,0.020223456,,100,0.0,296,,0.7660072853811998,0.9731180690741349,0.86984104,,0.9731180690741349,0.7,-0.9957244,0.6581083171588954,,0.35879552605806064,472.2155513410369,,100,,,112.95470862578397,0.79,0.0,0.7660072853811998,,,1.235357507197563e-08,0.96,0.1402131133982839,,472.2155513410369,0.79,-0.0016934375,296,0.99403095,1629.4346191377492,0.006122190064023283,,0.96,0.006122190064023283
,14900000,,,1.5470034552609682e-09,,0.8972909759711283,0.14157566902129495,0.7192196552401221,,,,,,,1797.033091673658,871.1591090616614,,,,871.1591090616614,0.65,6.12654218559985,,,,,6.12654218559985,,105.83004564292808,,,,,,,0.35375990800024526,,0.7192196552401221,,0.0,,0.8972909759711283,0.01892942,,100,0.0,297,,0.7030766211710437,1.5511804835485485,0.8683304,,1.5511804835485485,0.65,-0.9718431,0.6600432171243847,,0.35375990800024526,503.02480078629884,,100,,,105.83004564292808,0.73,0.0,0.7030766211710437,,,1.5470034552609682e-09,0.92,0.14157566902129495,,503.02480078629884,0.73,-0.0002996875,297,0.97154343,1797.033091673658,0.008215118619721497,,0.92,0.008215118619721497
,14950000,,,2.9330087165111224e-11,,0.8576853405015098,0.1381754837118407,0.6308182115864964,,,,,,,1764.5119618531123,720.9162403524308,,,,720.9162403524308,0.59,5.882667863684983,,,,,5.882667863684983,,83.99335769432714,,,,,,,0.23687184844450615,,0.6308182115864964,,0.0,,0.8576853405015098,0.013363203,,100,0.0,298,,0.6014970159484161,1.3547834533157237,0.86751276,,1.3547834533157237,0.59,-1.1853851,0.7417904310952737,,0.23687184844450615,536.0991614153635,,100,,,83.99335769432714,0.45,0.0,0.6014970159484161,,,2.9330087165111224e-11,0.76,0.1381754837118407,,536.0991614153635,0.45,-0.00014796875,298,1.1852372,1764.5119618531123,0.002761821203311171,,0.76,0.002761821203311171
,15000000,,,4.659994602537256e-10,,0.9415708484929801,0.14710855215683216,0.7645160544505157,,,,,,,1780.0877569484674,1059.9469891867836,,,,1059.9469891867836,0.76,7.088215935991002,,,,,7.088215935991002,,124.70516058506283,,,,,,,0.31588320422431676,,0.7645160544505157,,0.0,,0.9415708484929801,0.014707229,,100,0.0,299,,0.7274229515631565,2.6273569678183675,0.85344404,,2.6273569678183675,0.76,-1.2750838,0.6774217316127888,,0.31588320422431676,441.0828275519209,,100,,,124.70516058506283,0.6,0.0,0.7274229515631565,,,4.659994602537256e-10,0.87,0.14710855215683216,,441.0828275519209,0.6,0.001595625,299,1.2766794,1780.0877569484674,0.003075360537640097,,0.87,0.003075360537640097
0.6602757832912082,15050000,0.0,0.28437656372446096,4.336961329717991e-11,0.004331773500905511,0.9467822921546746,0.1404902377576061,0.7133968367903398,0.037453470744912454,1.216840095606817e-07,0.86,0.8978587210474775,0.13596461905443138,1.216840095606817e-07,1824.7387119479988,778.5643329899086,0.6592196264401082,30,493.9175051146415,778.5643329899086,0.66,6.405330195733905,768.8137546609548,0.56,0.58,1559.46093867266,6.405330195733905,30,94.88999039245346,50,493.9175051146415,0.86,50,0.56,0.6592196264401082,0.3260766523732904,768.8137546609552,0.7133968367903398,0.58,0.0,0.0,0.9467822921546746,0.014272675,0.004331773500905511,100,0.0,300,1559.46093867266,0.8188914918947943,3.594254372027912,0.8350186,0.6602757832912082,3.594254372027912,0.66,-1.2513925,0.6608114830287246,768.8137546609552,0.3260766523732904,460.8843454508504,768.8137546609548,100,0.13596461905443138,6.069285072289173,94.88999039245346,0.55,0.0,0.8188914918947943,0.8978587210474775,0.28437656372446096,4.336961329717991e-11,0.87,0.1404902377576061,6.069285072289173,460.8843454508504,0.55,-0.000594375,300,1.2507981,1824.7387119479988,0.004398680914509897,0.037453470744912454,0.87,0.004398680914509897
,15100000,,,7.434894891400192e-10,,0.9145132364267323,0.14691645679853046,0.7352817302035344,,,,,,,1740.9717714092162,973.3712006267742,,,,973.3712006267742,0.7,11.2425334748344,,,,,11.2425334748344,,113.52091471593262,,,,,,,0.39009676565625123,,0.7352817302035344,,0.0,,0.9145132364267323,0.013821219,,100,0.0,301,,0.8238705623485605,2.015950827935004,0.81413686,,2.015950827935004,0.7,-1.3022778,0.721788092016643,,0.39009676565625123,496.2993943232406,,100,,,113.52091471593262,0.61,0.0,0.8238705623485605,,,7.434894891400192e-10,0.9,0.14691645679853046,,496.2993943232406,0.61,-0.000310625,301,1.3019671,1740.9717714092162,0.007671423093204436,,0.9,0.007671423093204436
,15150000,,,2.3396499871694384e-10,,0.8741732313869862,0.13738678181501704,0.6869328155788595,,,,,,,1666.793122845116,909.9691313308149,,,,909.9691313308149,0.61,6.659145031585202,,,,,6.659145031585202,,110.67463831343098,,,,,,,0.3608345083201141,,0.6869328155788595,,0.0,,0.8741732313869862,0.014156692,,100,0.0,302,,0.7179014228663618,1.59015870229451,0.78638226,,1.59015870229451,0.61,-1.2871631,0.7188396469343377,,0.3608345083201141,520.9619515264,,100,,,110.67463831343098,0.72,0.0,0.7179014228663618,,,2.3396499871694384e-10,0.92,0.13738678181501704,,520.9619515264,0.72,6.875e-06,302,1.28717,1666.793122845116,0.006901125017466353,,0.92,0.006901125017466353
,15200000,,,4.78421724083837e-10,,0.9287925271665118,0.1467249013677666,0.7486956199534905,,,,,,,1619.9166197748573,1002.4479213586662,,,,1002.4479213586662,0.68,7.926453707714101,,,,,7.926453707714101,,120.01817053718558,,,,,,,0.31398180824659,,0.7486956199534905,,0.0,,0.9287925271665118,0.014120827,,100,0.0,303,,0.6972175636765203,0.7409646252087764,0.7539879,,0.7409646252087764,0.68,-1.231024,0.6721294196707703,,0.31398180824659,470.0117597498531,,100,,,120.01817053718558,0.72,0.0,0.6972175636765203,,,4.78421724083837e-10,0.9,0.1467249013677666,,470.0117597498531,0.72,-0.00119375,303,1.2298303,1619.9166197748573,0.0027521694054757984,,0.9,0.0027521694054757984
,15250000,,,1.144258192797935e-10,,0.9049146349536091,0.14435562242281574,0.7243907764986192,,,,,,,1849.5647158650238,939.9554932754439,,,,939.9554932754439,0.69,5.482890952962643,,,,,5.482890952962643,,107.5550049025031,,,,,,,0.33239334271024484,,0.7243907764986192,,0.0,,0.9049146349536091,0.017811198,,100,0.0,304,,0.7152745162245665,1.6718750657612995,0.7240368,,1.6718750657612995,0.69,-1.0476162,0.7303261943862949,,0.33239334271024484,530.5293423635186,,100,,,107.5550049025031,0.61,0.0,0.7152745162245665,,,1.144258192797935e-10,0.83,0.14435562242281574,,530.5293423635186,0.61,-0.0025553126,304,1.0450609,1849.5647158650238,0.0052139417350134986,,0.83,0.0052139417350134986
,15300000,,,1.0163264444083733e-09,,0.9131154012702524,0.14273827004614323,0.7103001009328865,,,,,,,1549.1523410606078,952.2936065938225,,,,952.2936065938225,0.71,6.015075932428802,,,,,6.015075932428802,,112.7871894730237,,,,,,,0.36718636042399416,,0.7103001009328865,,0.0,,0.9131154012702524,0.015822472,,100,0.0,305,,0.7872855150085393,3.9211656298480206,0.71610415,,3.9211656298480206,0.71,-1.1486391,0.6439556310666426,,0.36718636042399416,425.5334403112027,,100,,,112.7871894730237,0.66,0.0,0.7872855150085393,,,1.0163264444083733e-09,0.92,0.14273827004614323,,425.5334403112027,0.66,-0.0004907031,305,1.1481484,1549.1523410606078,0.005936388528678265,,0.92,0.005936388528678265
,15350000,,,1.3791208834260606e-09,,0.8756240667726395,0.13722550493885355,0.691189437602942,,,,,,,1524.9651091222704,829.1043204876382,,,,829.1043204876382,0.68,8.27495383120121,,,,,8.27495383120121,,95.3025684638708,,,,,,,0.33589950671701474,,0.691189437602942,,0.0,,0.8756240667726395,0.0146206785,,100,0.0,306,,0.7552151596206167,1.653137014863927,0.70997655,,1.653137014863927,0.68,-1.2692972,0.7110805966279722,,0.33589950671701474,504.59941270373207,,100,,,95.3025684638708,0.59,0.0,0.7552151596206167,,,1.3791208834260606e-09,0.88,0.13722550493885355,,504.59941270373207,0.59,-0.001368125,306,1.2679291,1524.9651091222704,0.0033432187376818525,,0.88,0.0033432187376818525
,15400000,,,6.9231500552150165e-09,,0.9246171088035582,0.14449975997088568,0.6935671090849453,,,,,,,1728.2413446012768,848.3563443566798,,,,848.3563443566798,0.58,6.422882608051485,,,,,6.422882608051485,,101.57646764494633,,,,,,,0.38080441254815967,,0.6935671090849453,,0.0,,0.9246171088035582,0.014024649,,100,0.0,307,,0.7908472788549159,1.7310613857576105,0.69390005,,1.7310613857576105,0.58,-1.2165449,0.6831259252839972,,0.38080441254815967,451.89243943969757,,100,,,101.57646764494633,0.65,0.0,0.7908472788549159,,,6.9231500552150165e-09,0.94,0.14449975997088568,,451.89243943969757,0.65,0.0027715624,307,1.2193165,1728.2413446012768,0.006025086150543207,,0.94,0.006025086150543207
,15450000,,,1.982616178325586e-11,,0.8793645686092494,0.1438282831915207,0.7138167910196377,,,,,,,1618.8319451611678,941.3212476095491,,,,941.3212476095491,0.64,6.437177257732969,,,,,6.437177257732969,,113.0483589991605,,,,,,,0.29994903282663793,,0.7138167910196377,,0.0,,0.8793645686092494,0.024685722,,100,0.0,308,,0.6401788020269555,2.544562309612827,0.6746855,,2.544562309612827,0.64,-0.7690033,0.72398951007748,,0.29994903282663793,530.2496710479696,,100,,,113.0483589991605,0.65,0.0,0.6401788020269555,,,1.982616178325586e-11,0.84,0.1438282831915207,,530.2496710479696,0.65,-0.0004353125,308,0.768568,1618.8319451611678,0.0029838499883950696,,0.84,0.0029838499883950696
,15500000,,,1.3860260468352262e-12,,0.9350855459904218,0.1420758974561646,0.7734245201527976,,,,,,,1743.2782077789368,954.9149621398191,,,,954.9149621398191,0.81,6.086822523039445,,,,,6.086822523039445,,110.38749939948386,,,,,,,0.34551950927350555,,0.7734245201527976,,0.0,,0.9350855459904218,0.01938897,,100,0.0,309,,0.7484020618352125,1.2649812653612171,0.66781193,,1.2649812653612171,0.81,-0.9258059,0.6860381432802677,,0.34551950927350555,490.43864004871637,,100,,,110.38749939948386,0.58,0.0,0.7484020618352125,,,1.3860260468352262e-12,0.85,0.1420758974561646,,490.43864004871637,0.58,-0.0003415625,309,0.9254644,1743.2782077789368,0.004715386255354464,,0.85,0.004715386255354464
0.6210266456037176,15550000,0.0,0.2292898414323383,3.250994038424356e-08,0.003676770667477591,0.9307471265805368,0.14536904840984502,0.7225999500737381,0.05769122522445644,1.143243310050683e-07,0.78,0.8424257112505852,0.13235686412658518,1.143243310050683e-07,1598.4156394579454,862.9549904463449,0.647068711531377,31,563.3427632453851,862.9549904463449,0.63,5.8804175226143185,683.2372425262633,0.52,0.48,1703.4636975564522,5.8804175226143185,31,106.27907957778899,50,563.3427632453851,0.78,50,0.52,0.647068711531377,0.38413225291802794,683.2372425262633,0.7225999500737381,0.48,0.0,0.0,0.9307471265805368,0.014701938,0.003676770667477591,100,0.0,310,1703.4636975564522,0.7879812529580122,1.4315404309245094,0.655067,0.6210266456037176,1.4315404309245094,0.63,-1.034561,0.6479460885767601,683.2372425262633,0.38413225291802794,412.9185927521289,683.2372425262633,100,0.13235686412658518,7.876744690844501,106.27907957778899,0.71,0.0,0.7879812529580122,0.8424257112505852,0.2292898414323383,3.250994038424356e-08,0.94,0.14536904840984502,7.876744690844501,412.9185927521289,0.71,-0.004672344,310,1.0298887,1598.4156394579454,0.006307571056361622,0.05769122522445644,0.94,0.006307571056361622
,15600000,,,2.2933947535044867e-09,,0.9244386068812487,0.1388673079152432,0.7043660059823328,,,,,,,1735.3202224370796,937.5227144061286,,,,937.5227144061286,0.59,6.1288978152722295,,,,,6.1288978152722295,,118.42392069153378,,,,,,,0.371117776879642,,0.7043660059823328,,0.0,,0.9244386068812487,0.015093473,,100,0.0,311,,0.7681880517556583,0.6880812981798513,0.64872706,,0.6880812981798513,0.59,-1.4458419,0.690823276317473,,0.371117776879642,516.944549977441,,100,,,118.42392069153378,0.72,0.0,0.7681880517556583,,,2.2933947535044867e-09,0.91,0.1388673079152432,,516.944549977441,0.72,-0.00092125,311,1.4449207,1735.3202224370796,0.005547539302456008,,0.91,0.005547539302456008
,15650000,,,7.349747501790556e-10,,0.8651968325000052,0.13823071565851316,0.6532411051206908,,,,,,,1715.5475314453633,820.0698845799627,,,,820.0698845799627,0.59,5.632336171949715,,,,,5.632336171949715,,98.72218484164294,,,,,,,0.2986725636291243,,0.6532411051206908,,0.0,,0.8651968325000052,0.013420671,,100,0.0,312,,0.7841181319327175,1.135343414204682,0.63088566,,1.135343414204682,0.59,-1.3595537,0.7203636695280518,,0.2986725636291243,539.2635538606255,,100,,,98.72218484164294,0.61,0.0,0.7841181319327175,,,7.349747501790556e-10,0.92,0.13823071565851316,,539.2635538606255,0.61,-3.375e-05,312,1.35952,1715.5475314453633,0.003520230653810035,,0.92,0.003520230653810035
,15700000,,,2.161611299683975e-11,,0.9141740400899568,0.15045257258121333,0.7371586498753822,,,,,,,1789.1188430536672,902.0038778712875,,,,902.0038778712875,0.72,18.27954756044681,,,,,18.27954756044681,,115.42052753600609,,,,,,,0.3431264712958152,,0.7371586498753822,,0.0,,0.9141740400899568,0.015808007,,100,0.0,313,,0.7526113528672969,1.4795713564056419,0.61646694,,1.4795713564056419,0.72,-1.3608209,0.6692046720366669,,0.3431264712958152,487.5109246265664,,100,,,115.42052753600609,0.58,0.0,0.7526113528672969,,,2.161611299683975e-11,0.84,0.15045257258121333,,487.5109246265664,0.58,-0.0001115625,313,1.3607093,1789.1188430536672,0.005152192346287582,,0.84,0.005152192346287582
,15750000,,,3.945622130480788e-12,,0.8897296202232767,0.13656437071376648,0.6583975731157722,,,,,,,1764.1618275115793,840.3913005443204,,,,840.3913005443204,0.59,6.0964688380934415,,,,,6.0964688380934415,,110.79202612797144,,,,,,,0.3417140040248523,,0.6583975731157722,,0.0,,0.8897296202232767,0.0140277,,100,0.0,314,,0.7201730673665108,0.789688895668381,0.6052079,,0.789688895668381,0.59,-1.3809806,0.7150110949841126,,0.3417140040248523,539.9756513689905,,100,,,110.79202612797144,0.64,0.0,0.7201730673665108,,,3.945622130480788e-12,0.91,0.13656437071376648,,539.9756513689905,0.64,-0.0050825,314,1.3758981,1764.1618275115793,0.004969121423000099,,0.91,0.004969121423000099
,15800000,,,7.884996396649459e-10,,0.9361805003745677,0.14323519654918515,0.7346886716556764,,,,,,,1723.5516177814,975.421450172735,,,,975.421450172735,0.66,9.90609596077681,,,,,9.90609596077681,,117.84591631015552,,,,,,,0.35941470535912623,,0.7346886716556764,,0.0,,0.9361805003745677,0.0178521,,100,0.0,315,,0.7604148541193002,4.341799929252073,0.59667635,,4.341799929252073,0.66,-1.3419747,0.7058113576054599,,0.35941470535912623,513.4638834051766,,100,,,117.84591631015552,0.62,0.0,0.7604148541193002,,,7.884996396649459e-10,0.88,0.14323519654918515,,513.4638834051766,0.62,-0.0049985936,315,1.3369762,1723.5516177814,0.00484405510111538,,0.88,0.00484405510111538
,15850000,,,5.207073491031254e-09,,0.9447113379084644,0.14949504464291016,0.7557580568683048,,,,,,,1765.8070521190505,1084.6489494064972,,,,1084.6489494064972,0.58,5.594184560048271,,,,,5.594184560048271,,133.94874745516205,,,,,,,0.41077278615899443,,0.7557580568683048,,0.0,,0.9447113379084644,0.01723004,,100,0.0,316,,0.8139877801493701,5.113179875955438,0.59729815,,5.113179875955438,0.58,-1.196635,0.6724876297012987,,0.41077278615899443,469.61155886246524,,100,,,133.94874745516205,0.56,0.0,0.8139877801493701,,,5.207073491031254e-09,0.94,0.14949504464291016,,469.61155886246524,0.56,0.001240625,316,1.1978756,1765.8070521190505,0.008056975382986756,,0.94,0.008056975382986756
,15900000,,,2.263257535719686e-10,,0.8916155642610726,0.14467296851677502,0.7112591957029154,,,,,,,1675.6545617049437,842.4067494783486,,,,842.4067494783486,0.7,4.4286819600037575,,,,,4.4286819600037575,,109.13857398443686,,,,,,,0.2945799015561764,,0.7112591957029154,,0.0,,0.8916155642610726,0.014652581,,100,0.0,317,,0.6428216366447641,1.820412554417341,0.58567715,,1.820412554417341,0.7,-1.2621366,0.7245497029074334,,0.2945799015561764,531.6527307296083,,100,,,109.13857398443686,0.54,0.0,0.6428216366447641,,,2.263257535719686e-10,0.87,0.14467296851677502,,531.6527307296083,0.54,0.001166875,317,1.2633034,1675.6545617049437,0.0027747965177490562,,0.87,0.0027747965177490562
,15950000,,,4.773329583957463e-10,,0.7838009007230938,0.1437570045822825,0.5958135875787723,,,,,,,1564.127751550067,688.4336644395013,,,,688.4336644395013,0.52,6.663238629289062,,,,,6.663238629289062,,87.8170160061545,,,,,,,0.3036012442403828,,0.5958135875787723,,0.0,,0.7838009007230938,0.016818075,,100,0.0,318,,0.6529337449464552,0.9368074443309358,0.5750184,,0.9368074443309358,0.52,-1.1200496,0.7218338498523642,,0.3036012442403828,523.903247482608,,100,,,87.8170160061545,0.46,0.0,0.6529337449464552,,,4.773329583957463e-10,0.73,0.1437570045822825,,523.903247482608,0.46,-0.0017764649,318,1.1182731,1564.127751550067,0.004375229776794988,,0.73,0.004375229776794988
,16000000,,,4.8201824995784053e-11,,0.8268883259742187,0.13136491063846842,0.6472464562034014,,,,,,,1700.420495040781,835.5387636073609,,,,835.5387636073609,0.58,6.5940171181064295,,,,,6.5940171181064295,,103.67001529297212,,,,,,,0.3247787006553132,,0.6472464562034014,,0.0,,0.8268883259742187,0.01388941,,100,0.0,319,,0.6732722153126752,0.8512677127017384,0.56333494,,0.8512677127017384,0.58,-1.3456829,0.72825185239353,,0.3247787006553132,549.268260464049,,100,,,103.67001529297212,0.52,0.0,0.6732722153126752,,,4.8201824995784053e-11,0.87,0.13136491063846842,,549.268260464049,0.52,-0.001756875,319,1.343926,1700.420495040781,0.0056737581759335595,,0.87,0.0056737581759335595
0.6560351881887965,16050000,0.0,0.2970488439062586,3.5391648464841532e-12,0.003824840872265311,0.9137942080016185,0.14139164645510033,0.7078034595000788,0.04980468864671937,7.660303914754599e-08,0.92,0.8709641475122861,0.13897594627346313,7.660303914754599e-08,1495.3679937508623,789.584768206562,0.743379540265507,32,484.078740826803,789.584768206562,0.67,5.638572877261483,800.6558095924198,0.48,0.58,1679.4075882679713,5.638572877261483,32,95.58239275067537,50,484.078740826803,0.92,50,0.48,0.743379540265507,0.2972449915092826,800.6558095924198,0.7078034595000788,0.58,0.0,0.0,0.9137942080016185,0.0132575175,0.003824840872265311,100,0.0,320,1679.4075882679713,0.6778756917563843,1.4147694158932467,0.56108,0.6560351881887965,1.4147694158932467,0.67,-1.2267467,0.6260438804626163,800.6558095924198,0.2972449915092826,431.57767667263914,800.6558095924198,100,0.13897594627346313,6.596375787218848,95.58239275067537,0.54,0.0,0.6778756917563843,0.8709641475122861,0.2970488439062586,3.5391648464841532e-12,0.9,0.14139164645510033,6.596375787218848,431.57767667263914,0.54,-0.001085625,320,1.225661,1495.3679937508623,0.003362770147053024,0.04980468864671937,0.9,0.003362770147053024
,16100000,,,9.405258652615314e-11,,0.8974377546957012,0.1440037991061638,0.7178218791692142,,,,,,,1706.5046299632888,914.8317898478231,,,,914.8317898478231,0.6,7.500710083626385,,,,,7.500710083626385,,110.79979934354647,,,,,,,0.374703832063948,,0.7178218791692142,,0.0,,0.8974377546957012,0.014856292,,100,0.0,321,,0.7206414967469535,2.0136237411990283,0.5612397,,2.0136237411990283,0.6,-1.2857809,0.7002109176026088,,0.374703832063948,487.4465712277553,,100,,,110.79979934354647,0.57,0.0,0.7206414967469535,,,9.405258652615314e-11,0.88,0.1440037991061638,,487.4465712277553,0.57,-0.0009809375,321,1.2847999,1706.5046299632888,0.007364373415081406,,0.88,0.007364373415081406
,16150000,,,1.8186442177313883e-09,,0.9262734079493936,0.14769669963092186,0.7453347355063106,,,,,,,1795.8136089496852,976.7289748295262,,,,976.7289748295262,0.71,6.480912352210502,,,,,6.480912352210502,,118.93185370820696,,,,,,,0.3490928479889419,,0.7453347355063106,,0.0,,0.9262734079493936,0.0185333,,100,0.0,322,,0.7716231848700729,3.499609355758795,0.55608606,,3.499609355758795,0.71,-1.1968657,0.6791309892490915,,0.3490928479889419,498.312218991769,,100,,,118.93185370820696,0.53,0.0,0.7716231848700729,,,1.8186442177313883e-09,0.96,0.14769669963092186,,498.312218991769,0.53,-0.001665625,322,1.1952001,1795.8136089496852,0.005251921634270289,,0.96,0.005251921634270289
,16200000,,,9.438871746235866e-11,,0.903801923036124,0.14330605559359044,0.6860333527444565,,,,,,,1598.3181060083343,782.741545096259,,,,782.741545096259,0.7,5.482832485802779,,,,,5.482832485802779,,100.7546147225009,,,,,,,0.2969530347626741,,0.6860333527444565,,0.0,,0.903801923036124,0.020822313,,100,0.0,323,,0.7071303600218144,1.337228699290022,0.55020905,,1.337228699290022,0.7,-0.96476156,0.6679339175169929,,0.2969530347626741,478.35153878852805,,100,,,100.7546147225009,0.47,0.0,0.7071303600218144,,,9.438871746235866e-11,0.89,0.14330605559359044,,478.35153878852805,0.47,0.0015903125,323,0.96635187,1598.3181060083343,0.002354610855777828,,0.89,0.002354610855777828
